Date;Entry Point Type;Entry Point Province;Entry Point Name;Continent;Nationality;Foreign Tourist Total
31/08/2021;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Asia;Japanese;0
31/08/2021;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Asia;South Korean;0
31/08/2021;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Asia;Taiwanese;0
31/08/2021;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Asia;Chinese;0
31/08/2021;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Asia;Timorese;0
31/08/2021;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Asia;Saudi Arabian;0
31/08/2021;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Asia;Kuwaiti;0
31/08/2021;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Asia;Egyptian;0
31/08/2021;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Asia;Emirati;0
31/08/2021;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Asia;Yemeni;0
31/08/2021;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Asia;Other Asian;0
31/08/2021;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Europe;French;0
31/08/2021;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Europe;German;0
31/08/2021;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Europe;Dutch;0
31/08/2021;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Europe;British;0
31/08/2021;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Europe;Russian;0
31/08/2021;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Europe;Other European;0
31/08/2021;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;America;American;0
31/08/2021;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;America;Canadian;0
31/08/2021;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;America;Brazilian;0
31/08/2021;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;America;Mexican;0
31/08/2021;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;America;Other American;0
31/08/2021;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Oceania;Australian;0
31/08/2021;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Oceania;New Zealander;0
31/08/2021;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Oceania;Papua New Guinean;0
31/08/2021;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Oceania;Other Oceanian;0
31/08/2021;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Africa;South African;0
31/08/2021;Air Entry Point;Daerah Istimewa Yogyakarta;Yogyakarta International Airport;Africa;Other African;0
31/08/2021;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Asia;Malaysian;0
31/08/2021;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Asia;Filipino;0
31/08/2021;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Asia;Singaporean;0
31/08/2021;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Asia;Thai;0
31/08/2021;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Asia;Vietnamese;0
31/08/2021;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Asia;Hong Konger;0
31/08/2021;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Asia;Indian;0
31/08/2021;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Asia;Japanese;0
31/08/2021;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Asia;South Korean;0
31/08/2021;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Asia;Taiwanese;0
31/08/2021;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Asia;Chinese;0
31/08/2021;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Asia;Timorese;0
31/08/2021;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Asia;Saudi Arabian;0
31/08/2021;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Asia;Kuwaiti;0
31/08/2021;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Asia;Egyptian;0
31/08/2021;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Asia;Emirati;0
31/08/2021;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Asia;Yemeni;0
31/08/2021;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Asia;Other Asian;0
31/08/2021;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Europe;French;0
31/08/2021;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Europe;German;0
31/08/2021;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Europe;Dutch;0
31/08/2021;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Europe;British;0
31/08/2021;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Europe;Russian;0
31/08/2021;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Europe;Other European;0
31/08/2021;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;America;American;26
31/08/2021;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;America;Canadian;0
31/08/2021;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;America;Brazilian;0
31/08/2021;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;America;Mexican;0
31/08/2021;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;America;Other American;0
31/08/2021;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Oceania;Australian;0
31/08/2021;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Oceania;New Zealander;0
31/08/2021;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Oceania;Papua New Guinean;0
31/08/2021;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Oceania;Other Oceanian;0
31/08/2021;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Africa;South African;0
31/08/2021;Air Entry Point;Nusa Tenggara Barat;Lombok International Airport;Africa;Other African;0
31/08/2021;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Asia;Malaysian;0
31/08/2021;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Asia;Filipino;3
31/08/2021;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Asia;Singaporean;0
31/08/2021;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Asia;Thai;0
31/08/2021;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Asia;Vietnamese;0
31/08/2021;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Asia;Hong Konger;0
31/08/2021;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Asia;Indian;0
31/08/2021;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Asia;Japanese;0
31/08/2021;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Asia;South Korean;0
31/08/2021;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Asia;Taiwanese;0
31/08/2021;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Asia;Chinese;0
31/08/2021;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Asia;Timorese;0
31/08/2021;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Asia;Saudi Arabian;0
31/08/2021;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Asia;Kuwaiti;0
31/08/2021;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Asia;Egyptian;0
31/08/2021;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Asia;Emirati;0
31/08/2021;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Asia;Yemeni;0
31/08/2021;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Asia;Other Asian;0
31/08/2021;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Europe;French;0
31/08/2021;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Europe;German;0
31/08/2021;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Europe;Dutch;0
31/08/2021;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Europe;British;0
31/08/2021;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Europe;Russian;0
31/08/2021;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Europe;Other European;0
31/08/2021;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;America;American;2
31/08/2021;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;America;Canadian;0
31/08/2021;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;America;Brazilian;0
31/08/2021;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;America;Mexican;0
31/08/2021;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;America;Other American;0
31/08/2021;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Oceania;Australian;0
31/08/2021;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Oceania;New Zealander;0
31/08/2021;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Oceania;Papua New Guinean;0
31/08/2021;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Oceania;Other Oceanian;0
31/08/2021;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Africa;South African;0
31/08/2021;Air Entry Point;Sulawesi Utara;Sam Ratulangi Airport;Africa;Other African;0
31/08/2021;Air Entry Point;Sumatera Barat;Minangkabau Airport;Asia;Malaysian;0
31/08/2021;Air Entry Point;Sumatera Barat;Minangkabau Airport;Asia;Filipino;0
31/08/2021;Air Entry Point;Sumatera Barat;Minangkabau Airport;Asia;Singaporean;0
31/08/2021;Air Entry Point;Sumatera Barat;Minangkabau Airport;Asia;Thai;0
31/08/2021;Air Entry Point;Sumatera Barat;Minangkabau Airport;Asia;Vietnamese;0
31/08/2021;Air Entry Point;Sumatera Barat;Minangkabau Airport;Asia;Hong Konger;0
31/08/2021;Air Entry Point;Sumatera Barat;Minangkabau Airport;Asia;Indian;0
31/08/2021;Air Entry Point;Sumatera Barat;Minangkabau Airport;Asia;Japanese;0
31/08/2021;Air Entry Point;Sumatera Barat;Minangkabau Airport;Asia;South Korean;0
31/08/2021;Air Entry Point;Sumatera Barat;Minangkabau Airport;Asia;Taiwanese;0
31/08/2021;Air Entry Point;Sumatera Barat;Minangkabau Airport;Asia;Chinese;0
31/08/2021;Air Entry Point;Sumatera Barat;Minangkabau Airport;Asia;Timorese;0
31/08/2021;Air Entry Point;Sumatera Barat;Minangkabau Airport;Asia;Saudi Arabian;0
31/08/2021;Air Entry Point;Sumatera Barat;Minangkabau Airport;Asia;Kuwaiti;0
31/08/2021;Air Entry Point;Sumatera Barat;Minangkabau Airport;Asia;Egyptian;0
31/08/2021;Air Entry Point;Sumatera Barat;Minangkabau Airport;Asia;Emirati;0
31/08/2021;Air Entry Point;Sumatera Barat;Minangkabau Airport;Asia;Yemeni;0
31/08/2021;Air Entry Point;Sumatera Barat;Minangkabau Airport;Asia;Other Asian;0
31/08/2021;Air Entry Point;Sumatera Barat;Minangkabau Airport;Europe;French;0
31/08/2021;Air Entry Point;Sumatera Barat;Minangkabau Airport;Europe;German;0
31/08/2021;Air Entry Point;Sumatera Barat;Minangkabau Airport;Europe;Dutch;0
31/08/2021;Air Entry Point;Sumatera Barat;Minangkabau Airport;Europe;British;0
31/08/2021;Air Entry Point;Sumatera Barat;Minangkabau Airport;Europe;Russian;0
31/08/2021;Air Entry Point;Sumatera Barat;Minangkabau Airport;Europe;Other European;0
31/08/2021;Air Entry Point;Sumatera Barat;Minangkabau Airport;America;American;0
31/08/2021;Air Entry Point;Sumatera Barat;Minangkabau Airport;America;Canadian;0
31/08/2021;Air Entry Point;Sumatera Barat;Minangkabau Airport;America;Brazilian;0
31/08/2021;Air Entry Point;Sumatera Barat;Minangkabau Airport;America;Mexican;0
31/08/2021;Air Entry Point;Sumatera Barat;Minangkabau Airport;America;Other American;0
31/08/2021;Air Entry Point;Sumatera Barat;Minangkabau Airport;Oceania;Australian;0
31/08/2021;Air Entry Point;Sumatera Barat;Minangkabau Airport;Oceania;New Zealander;0
31/08/2021;Air Entry Point;Sumatera Barat;Minangkabau Airport;Oceania;Papua New Guinean;0
31/08/2021;Air Entry Point;Sumatera Barat;Minangkabau Airport;Oceania;Other Oceanian;0
31/08/2021;Air Entry Point;Sumatera Barat;Minangkabau Airport;Africa;South African;0
31/08/2021;Air Entry Point;Sumatera Barat;Minangkabau Airport;Africa;Other African;0
31/08/2021;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Malaysian;0
31/08/2021;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Filipino;0
31/08/2021;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Singaporean;0
31/08/2021;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Thai;0
31/08/2021;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Vietnamese;0
31/08/2021;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Hong Konger;0
31/08/2021;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Indian;0
31/08/2021;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Japanese;0
31/08/2021;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;South Korean;0
31/08/2021;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Taiwanese;0
31/08/2021;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Chinese;0
31/08/2021;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Timorese;0
31/08/2021;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Saudi Arabian;0
31/08/2021;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Kuwaiti;0
31/08/2021;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Egyptian;0
31/08/2021;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Emirati;0
31/08/2021;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Yemeni;0
31/08/2021;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Asia;Other Asian;0
31/08/2021;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Europe;French;0
31/08/2021;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Europe;German;0
31/08/2021;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Europe;Dutch;0
31/08/2021;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Europe;British;0
31/08/2021;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Europe;Russian;0
31/08/2021;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Europe;Other European;0
31/08/2021;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;America;American;0
31/08/2021;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;America;Canadian;0
31/08/2021;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;America;Brazilian;0
31/08/2021;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;America;Mexican;0
31/08/2021;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;America;Other American;0
31/08/2021;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Oceania;Australian;0
31/08/2021;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Oceania;New Zealander;0
31/08/2021;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Oceania;Papua New Guinean;0
31/08/2021;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Oceania;Other Oceanian;0
31/08/2021;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Africa;South African;0
31/08/2021;Air Entry Point;Riau;Sultan Syarif Kasim II Airport;Africa;Other African;0
31/08/2021;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Malaysian;0
31/08/2021;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Filipino;0
31/08/2021;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Singaporean;0
31/08/2021;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Thai;0
31/08/2021;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Vietnamese;0
31/08/2021;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Hong Konger;0
31/08/2021;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Indian;0
31/08/2021;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Japanese;0
31/08/2021;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;South Korean;0
31/08/2021;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Taiwanese;0
31/08/2021;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Chinese;0
31/08/2021;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Timorese;0
31/08/2021;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Saudi Arabian;0
31/08/2021;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Kuwaiti;0
31/08/2021;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Egyptian;0
31/08/2021;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Emirati;0
31/08/2021;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Yemeni;0
31/08/2021;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Asia;Other Asian;0
31/08/2021;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Europe;French;0
31/08/2021;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Europe;German;0
31/08/2021;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Europe;Dutch;0
31/08/2021;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Europe;British;0
31/08/2021;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Europe;Russian;0
31/08/2021;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Europe;Other European;0
31/08/2021;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;America;American;0
31/08/2021;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;America;Canadian;0
31/08/2021;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;America;Brazilian;0
31/08/2021;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;America;Mexican;0
31/08/2021;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;America;Other American;0
31/08/2021;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Oceania;Australian;0
31/08/2021;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Oceania;New Zealander;0
31/08/2021;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Oceania;Papua New Guinean;0
31/08/2021;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Oceania;Other Oceanian;0
31/08/2021;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Africa;South African;0
31/08/2021;Air Entry Point;Nanggroe Aceh Darussalam;Sultan Iskandar Muda Airport;Africa;Other African;0
31/08/2021;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Malaysian;0
31/08/2021;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Filipino;0
31/08/2021;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Singaporean;0
31/08/2021;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Thai;0
31/08/2021;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Vietnamese;0
31/08/2021;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Hong Konger;0
31/08/2021;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Indian;0
31/08/2021;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Japanese;0
31/08/2021;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;South Korean;0
31/08/2021;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Taiwanese;0
31/08/2021;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Chinese;0
31/08/2021;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Timorese;0
31/08/2021;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Saudi Arabian;0
31/08/2021;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Kuwaiti;0
31/08/2021;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Egyptian;0
31/08/2021;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Emirati;0
31/08/2021;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Yemeni;0
31/08/2021;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Asia;Other Asian;0
31/08/2021;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Europe;French;0
31/08/2021;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Europe;German;0
31/08/2021;Air Entry Point;Jawa Tengah;Jenderal Ahmad Yani Airport;Europe;Dutch;0
